,WasherDryer,TumbleDryer,WashingMachine,BaseLoad
2024-03-08 10:45:00,0.001,0.001,0.001,0.2647333333333333
2024-03-08 11:00:00,0.001,0.001,0.001,0.20299999999999999
2024-03-08 11:15:00,0.001,0.001,0.001,0.159
2024-03-08 11:30:00,0.001,0.001,0.001,0.12993333333333332
2024-03-08 11:45:00,0.001,0.001,0.001,0.051
2024-03-08 12:00:00,0.001,0.001,0.001,0.051
2024-03-08 12:15:00,0.001,0.001,0.001,1.2015750912156649
2024-03-08 12:30:00,0.001,0.001,0.001,1.6229521973529146
2024-03-08 12:45:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 13:00:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 13:15:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 13:30:00,0.001,0.001,0.001,0.04220695964705524
2024-03-08 13:45:00,0.001,0.001,0.001,0.05999999999999999
2024-03-08 14:00:00,0.001,0.001,0.001,0.148
2024-03-08 14:15:00,0.001,0.001,0.001,0.04533333333333333
2024-03-08 14:30:00,0.001,0.001,0.001,0.05062087894116572
2024-03-08 14:45:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 15:00:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 15:15:00,0.001,0.001,0.001,0.07112869633593744
2024-03-08 15:30:00,0.001,0.001,0.001,0.17670927305892115
2024-03-08 15:45:00,0.001,0.001,0.001,0.5041411414903115
2024-03-08 16:00:00,0.001,0.001,0.001,0.0498237423726735
2024-03-08 16:15:00,0.001,0.001,0.001,0.0498237423726735
2024-03-08 16:30:00,0.001,0.001,0.001,0.0498237423726735
2024-03-08 16:45:00,0.001,0.001,0.001,0.04115299796604626
2024-03-08 17:00:00,0.001,0.001,0.001,0.09666666666666666
2024-03-08 17:15:00,0.001,0.001,0.001,0.11866666666666666
2024-03-08 17:30:00,0.001,0.001,0.001,0.038
2024-03-08 17:45:00,0.001,0.001,0.001,0.038
2024-03-08 18:00:00,0.1064713048076884,0.001,0.001,0.038
2024-03-08 18:15:00,0.7920347860576631,0.001,0.001,0.038
2024-03-08 18:30:00,0.7920347860576631,0.001,0.001,0.05999999999999999
2024-03-08 18:45:00,0.7920347860576631,0.001,0.001,0.148
2024-03-08 19:00:00,0.7920347860576631,0.001,0.001,0.06146666666666666
2024-03-08 19:15:00,0.7920347860576631,0.001,0.001,0.159
2024-03-08 19:30:00,0.7920347860576631,0.001,0.001,0.159
2024-03-08 19:45:00,0.7920347860576631,0.001,0.001,0.159
2024-03-08 20:00:00,0.7920347860576631,0.001,0.001,0.5588
2024-03-08 20:15:00,0.7920347860576631,0.001,0.001,0.214
2024-03-08 20:30:00,0.7920347860576631,0.001,0.001,0.082
2024-03-08 20:45:00,0.7920347860576631,0.001,0.001,0.038
2024-03-08 21:00:00,0.7920347860576631,0.001,0.001,0.038
2024-03-08 21:15:00,0.05373565240384421,0.001,0.001,0.038
2024-03-08 21:30:00,0.001,0.001,0.001,0.038
2024-03-08 21:45:00,0.001,0.001,0.001,0.09666666666666666
2024-03-08 22:00:00,0.001,0.001,0.001,0.11866666666666666
2024-03-08 22:15:00,0.001,0.001,0.001,0.038
2024-03-08 22:30:00,0.001,0.001,0.001,0.038
2024-03-08 22:45:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 23:00:00,0.001,0.001,0.001,0.0695521973529143
2024-03-08 23:15:00,0.001,0.001,0.001,0.09155219735291431
2024-03-08 23:30:00,0.001,0.001,0.001,0.1795521973529143
2024-03-08 23:45:00,0.001,0.001,0.001,0.07688553068624765
2024-03-09 00:00:00,0.001,0.001,0.001,0.0485173991176381
2024-03-09 00:15:00,0.001,0.001,0.001,0.038
2024-03-09 00:30:00,0.001,0.001,0.001,0.038
2024-03-09 00:45:00,0.001,0.001,0.001,0.038
2024-03-09 01:00:00,0.001,0.001,0.001,0.13333333333333333
2024-03-09 01:15:00,0.001,0.001,0.001,0.082
2024-03-09 01:30:00,0.001,0.001,0.001,0.038
2024-03-09 01:45:00,0.001,0.001,0.001,0.038
2024-03-09 02:00:00,0.001,0.001,0.001,0.038
2024-03-09 02:15:00,0.001,0.001,0.001,0.038
2024-03-09 02:30:00,0.001,0.001,0.001,0.09666666666666666
2024-03-09 02:45:00,0.001,0.001,0.001,0.11866666666666666
2024-03-09 03:00:00,0.001,0.001,0.001,0.038
2024-03-09 03:15:00,0.001,0.001,0.001,0.038
2024-03-09 03:30:00,0.001,0.001,0.001,0.038
2024-03-09 03:45:00,0.001,0.001,0.001,0.038
2024-03-09 04:00:00,0.001,0.001,0.001,0.05999999999999999
2024-03-09 04:15:00,0.001,0.001,0.001,0.148
2024-03-09 04:30:00,0.001,0.001,0.001,0.04533333333333333
2024-03-09 04:45:00,0.001,0.001,0.001,0.038
2024-03-09 05:00:00,0.001,0.001,0.001,0.038
2024-03-09 05:15:00,0.001,0.001,0.001,0.038
2024-03-09 05:30:00,0.001,0.001,0.001,0.038
2024-03-09 05:45:00,0.001,0.001,0.001,0.13333333333333333
2024-03-09 06:00:00,0.001,0.001,0.001,0.082
2024-03-09 06:15:00,0.001,0.001,0.001,0.038
2024-03-09 06:30:00,0.001,0.001,0.001,0.038
2024-03-09 06:45:00,0.001,0.001,0.001,0.038
2024-03-09 07:00:00,0.001,0.001,0.001,0.038
2024-03-09 07:15:00,0.001,0.001,0.001,0.09666666666666666
2024-03-09 07:30:00,0.001,0.001,0.001,0.11866666666666666
2024-03-09 07:45:00,0.001,0.001,0.001,0.038
2024-03-09 08:00:00,0.001,0.001,0.001,0.038
2024-03-09 08:15:00,0.001,0.001,0.001,0.044066666666666664
2024-03-09 08:30:00,0.001,0.001,0.001,0.051
2024-03-09 08:45:00,0.001,0.001,0.001,0.073
2024-03-09 09:00:00,0.001,0.001,0.001,0.161
2024-03-09 09:15:00,0.001,0.001,0.001,0.05573333333333333
2024-03-09 09:30:00,0.001,0.001,0.001,0.038
2024-03-09 09:45:00,0.001,0.001,0.001,0.038
2024-03-09 10:00:00,0.001,0.001,0.001,0.038
2024-03-09 10:15:00,0.001,0.001,0.001,0.038
2024-03-09 10:30:00,0.001,0.001,0.001,0.13333333333333333
2024-03-09 10:45:00,0.001,0.001,0.001,0.12233333333333334
2024-03-09 11:00:00,0.001,0.001,0.001,0.159
2024-03-09 11:15:00,0.001,0.001,0.001,0.159
2024-03-09 11:30:00,0.001,0.001,0.001,0.159
2024-03-09 11:45:00,0.001,0.001,0.001,0.159
2024-03-09 12:00:00,0.001,0.001,0.001,0.21766666666666667
2024-03-09 12:15:00,0.001,0.001,0.001,0.12673333333333334
2024-03-09 12:30:00,0.001,0.001,0.001,0.038
2024-03-09 12:45:00,0.001,0.001,0.001,0.038
2024-03-09 13:00:00,0.001,0.001,0.001,0.038
2024-03-09 13:15:00,0.001,0.001,0.001,0.038
2024-03-09 13:30:00,0.001,0.001,0.001,0.05999999999999999
2024-03-09 13:45:00,0.001,0.001,0.001,0.148
2024-03-09 14:00:00,0.001,0.001,0.001,0.04533333333333333
2024-03-09 14:15:00,0.001,0.001,0.001,0.038
2024-03-09 14:30:00,0.001,0.001,0.001,0.038
2024-03-09 14:45:00,0.001,0.001,0.001,0.038
2024-03-09 15:00:00,0.001,0.001,0.001,0.038
2024-03-09 15:15:00,0.001,0.001,0.001,0.1656
2024-03-09 15:30:00,0.001,0.001,0.001,0.2114139192941105
2024-03-09 15:45:00,0.001,0.001,0.001,0.19055219735291432
2024-03-09 16:00:00,0.001,0.001,0.001,0.19055219735291432
2024-03-09 16:15:00,0.001,0.001,0.001,0.19055219735291432
2024-03-09 16:30:00,0.001,0.001,0.001,0.08568553068624764
2024-03-09 16:45:00,0.001,0.001,0.001,0.10508058596077714
2024-03-09 17:00:00,0.001,0.001,0.001,0.11866666666666666
2024-03-09 17:15:00,0.001,0.001,0.001,0.5184666666666666
2024-03-09 17:30:00,0.001,0.001,0.001,0.159
2024-03-09 17:45:00,0.001,0.001,0.001,0.159
2024-03-09 18:00:00,0.001,0.001,0.001,0.1637294969490694
2024-03-09 18:15:00,0.001,0.001,0.001,0.1928237423726735
2024-03-09 18:30:00,0.001,0.001,0.001,0.2566237423726735
2024-03-09 18:45:00,0.001,0.001,0.001,0.17815707570600683
2024-03-09 19:00:00,0.001,0.001,0.001,0.1708237423726735
2024-03-09 19:15:00,0.001,0.001,0.001,0.17003549288116193
2024-03-09 19:30:00,0.001,0.001,0.001,0.159
2024-03-09 19:45:00,0.001,0.001,0.001,0.05413333333333333
2024-03-09 20:00:00,0.001,0.001,0.001,0.13333333333333333
2024-03-09 20:15:00,0.001,0.001,0.001,0.082
2024-03-09 20:30:00,0.001,0.001,0.001,0.038
2024-03-09 20:45:00,0.001,0.001,0.001,0.038
2024-03-09 21:00:00,0.001,0.001,0.001,0.038
2024-03-09 21:15:00,0.001,0.001,0.001,0.038
2024-03-09 21:30:00,0.001,0.001,0.001,0.09666666666666666
2024-03-09 21:45:00,0.001,0.001,0.001,0.11866666666666666
2024-03-09 22:00:00,0.001,0.001,0.001,0.038
2024-03-09 22:15:00,0.001,0.001,0.001,0.038
2024-03-09 22:30:00,0.001,0.001,0.001,0.038
2024-03-09 22:45:00,0.001,0.001,0.001,0.038
2024-03-09 23:00:00,0.001,0.001,0.001,0.05999999999999999
2024-03-09 23:15:00,0.001,0.001,0.001,0.148
2024-03-09 23:30:00,0.001,0.001,0.001,0.04533333333333333
2024-03-09 23:45:00,0.001,0.001,0.001,0.038
2024-03-10 00:00:00,0.001,0.001,0.001,0.038
2024-03-10 00:15:00,0.001,0.001,0.001,0.038
2024-03-10 00:30:00,0.001,0.001,0.001,0.038
2024-03-10 00:45:00,0.001,0.001,0.001,0.13333333333333333
2024-03-10 01:00:00,0.001,0.001,0.001,0.082
2024-03-10 01:15:00,0.001,0.001,0.001,0.038
2024-03-10 01:30:00,0.001,0.001,0.001,0.038
2024-03-10 01:45:00,0.001,0.001,0.001,0.038
2024-03-10 02:00:00,0.001,0.001,0.001,0.038
2024-03-10 02:15:00,0.001,0.001,0.001,0.09666666666666666
2024-03-10 02:30:00,0.001,0.001,0.001,0.11866666666666666
2024-03-10 02:45:00,0.001,0.001,0.001,0.038
2024-03-10 03:00:00,0.001,0.001,0.001,0.038
2024-03-10 03:15:00,0.001,0.001,0.001,0.038
2024-03-10 03:30:00,0.001,0.001,0.001,0.038
2024-03-10 03:45:00,0.001,0.001,0.001,0.05999999999999999
2024-03-10 04:00:00,0.001,0.001,0.001,0.148
2024-03-10 04:15:00,0.001,0.001,0.001,0.04533333333333333
2024-03-10 04:30:00,0.001,0.001,0.001,0.038
2024-03-10 04:45:00,0.001,0.001,0.001,0.038
2024-03-10 05:00:00,0.001,0.001,0.001,0.038
2024-03-10 05:15:00,0.001,0.001,0.001,0.038
2024-03-10 05:30:00,0.001,0.001,0.001,0.13333333333333333
2024-03-10 05:45:00,0.001,0.001,0.001,0.082
2024-03-10 06:00:00,0.001,0.001,0.001,0.038
2024-03-10 06:15:00,0.001,0.001,0.001,0.038
2024-03-10 06:30:00,0.001,0.001,0.001,0.038
2024-03-10 06:45:00,0.001,0.001,0.001,0.038
2024-03-10 07:00:00,0.001,0.001,0.001,0.09666666666666666
2024-03-10 07:15:00,0.001,0.001,0.001,0.11866666666666666
2024-03-10 07:30:00,0.001,0.001,0.001,0.038
2024-03-10 07:45:00,0.001,0.001,0.001,0.038
2024-03-10 08:00:00,0.001,0.001,0.001,0.038
2024-03-10 08:15:00,0.001,0.001,0.001,0.038
2024-03-10 08:30:00,0.001,0.001,0.001,0.05999999999999999
2024-03-10 08:45:00,0.001,0.001,0.001,0.148
2024-03-10 09:00:00,0.001,0.001,0.001,0.04533333333333333
2024-03-10 09:15:00,0.001,0.001,0.001,0.038
2024-03-10 09:30:00,0.001,0.001,0.001,0.038
2024-03-10 09:45:00,0.001,0.001,0.001,0.038
2024-03-10 10:00:00,0.001,0.001,0.001,0.038
2024-03-10 10:15:00,0.001,0.001,0.001,0.13333333333333333
2024-03-10 10:30:00,0.001,0.001,0.001,0.082
2024-03-10 10:45:00,0.001,0.001,0.001,0.038
2024-03-10 11:00:00,0.001,0.001,0.001,0.038
2024-03-10 11:15:00,0.001,0.001,0.001,0.038
2024-03-10 11:30:00,0.001,0.001,0.001,0.038
2024-03-10 11:45:00,0.001,0.001,0.001,0.09666666666666666
2024-03-10 12:00:00,0.001,0.001,0.001,0.11866666666666666
2024-03-10 12:15:00,0.001,0.001,0.001,0.038
2024-03-10 12:30:00,0.001,0.001,0.001,0.038
2024-03-10 12:45:00,0.001,0.001,0.001,0.038
2024-03-10 13:00:00,0.001,0.001,0.001,0.038
2024-03-10 13:15:00,0.001,0.001,0.001,0.05999999999999999
2024-03-10 13:30:00,0.001,0.001,0.001,0.148
2024-03-10 13:45:00,0.001,0.001,0.001,0.04533333333333333
2024-03-10 14:00:00,0.001,0.001,0.001,0.038
2024-03-10 14:15:00,0.001,0.001,0.001,0.038
2024-03-10 14:30:00,0.001,0.001,0.001,0.038
2024-03-10 14:45:00,0.001,0.001,0.001,0.038
2024-03-10 15:00:00,0.001,0.001,0.001,0.13333333333333333
2024-03-10 15:15:00,0.001,0.001,0.001,0.082
2024-03-10 15:30:00,0.001,0.001,0.001,0.038
2024-03-10 15:45:00,0.001,0.001,0.001,0.038
2024-03-10 16:00:00,0.001,0.001,0.001,0.038
2024-03-10 16:15:00,0.001,0.001,0.001,0.038
2024-03-10 16:30:00,0.001,0.001,0.001,0.09666666666666666
2024-03-10 16:45:00,0.001,0.001,0.001,0.11866666666666666
2024-03-10 17:00:00,0.001,0.001,0.001,0.038
2024-03-10 17:15:00,0.001,0.001,0.001,0.038
2024-03-10 17:30:00,0.001,0.001,0.001,0.038
2024-03-10 17:45:00,0.001,0.001,0.001,0.038
2024-03-10 18:00:00,0.001,0.001,0.001,0.05999999999999999
2024-03-10 18:15:00,0.001,0.001,0.001,0.148
2024-03-10 18:30:00,0.001,0.001,0.001,0.04533333333333333
2024-03-10 18:45:00,0.001,0.001,0.001,0.038
2024-03-10 19:00:00,0.001,0.001,0.001,0.038
2024-03-10 19:15:00,0.001,0.001,0.001,0.038
2024-03-10 19:30:00,0.001,0.001,0.001,0.038
2024-03-10 19:45:00,0.001,0.001,0.001,0.13333333333333333
2024-03-10 20:00:00,0.001,0.001,0.001,0.082
2024-03-10 20:15:00,0.001,0.001,0.001,0.038
2024-03-10 20:30:00,0.001,0.001,0.001,0.038
2024-03-10 20:45:00,0.001,0.001,0.001,0.13540407773996058
2024-03-10 21:00:00,0.001,0.001,0.001,0.1813411414903116
2024-03-10 21:15:00,0.001,0.001,0.001,0.26104260639225446
2024-03-10 21:30:00,0.001,0.001,0.001,0.2830426063922545
2024-03-10 21:45:00,0.21194260961537684,0.001,0.001,0.20001119125105313
2024-03-10 22:00:00,0.7920347860576631,0.001,0.001,0.08944260639225446
2024-03-10 22:15:00,0.7920347860576631,0.001,0.001,0.06875506078442208
2024-03-10 22:30:00,0.7920347860576631,0.001,0.001,0.0740237423726735
2024-03-10 22:45:00,0.7920347860576631,0.001,0.001,0.1928237423726735
2024-03-10 23:00:00,0.7920347860576631,0.001,0.001,0.2729412474575578
2024-03-10 23:15:00,0.7920347860576631,0.001,0.001,0.16633333333333333
2024-03-10 23:30:00,0.7920347860576631,0.001,0.001,0.159
2024-03-10 23:45:00,0.7920347860576631,0.001,0.001,0.17003549288116193
2024-03-11 00:00:00,0.7920347860576631,0.001,0.001,0.08209040903934017
2024-03-11 00:15:00,0.7920347860576631,0.001,0.001,0.0498237423726735
2024-03-11 00:30:00,0.7920347860576631,0.001,0.001,0.14515707570600683
2024-03-11 00:45:00,0.7920347860576631,0.001,0.001,0.0938237423726735
2024-03-11 01:00:00,0.7920347860576631,0.001,0.001,0.043517746440580964
2024-03-11 01:15:00,0.7920347860576631,0.001,0.001,0.038
2024-03-11 01:30:00,0.05373565240384421,0.001,0.001,0.038
2024-03-11 01:45:00,0.001,0.001,0.001,0.038
2024-03-11 02:00:00,0.001,0.001,0.001,0.09666666666666666
2024-03-11 02:15:00,0.001,0.001,0.001,0.6517333333333333
2024-03-11 02:30:00,0.001,0.001,0.001,0.038
2024-03-11 02:45:00,0.001,0.001,0.001,0.038
2024-03-11 03:00:00,0.001,0.001,0.001,0.038
2024-03-11 03:15:00,0.001,0.001,0.001,0.038
2024-03-11 03:30:00,0.001,0.001,0.001,0.05999999999999999
2024-03-11 03:45:00,0.001,0.001,0.001,0.148
2024-03-11 04:00:00,0.001,0.001,0.001,0.04533333333333333
2024-03-11 04:15:00,0.001,0.001,0.001,0.038
2024-03-11 04:30:00,0.001,0.001,0.001,0.038
2024-03-11 04:45:00,0.001,0.001,0.001,0.038
2024-03-11 05:00:00,0.001,0.001,0.001,0.038
2024-03-11 05:15:00,0.001,0.001,0.001,0.13333333333333333
2024-03-11 05:30:00,0.001,0.001,0.001,0.082
2024-03-11 05:45:00,0.001,0.001,0.001,0.038
2024-03-11 06:00:00,0.001,0.001,0.001,0.038
2024-03-11 06:15:00,0.001,0.001,0.001,0.038
2024-03-11 06:30:00,0.001,0.001,0.001,0.038
2024-03-11 06:45:00,0.001,0.001,0.001,0.09745491615817822
2024-03-11 07:00:00,0.001,0.001,0.001,0.13049040903934014
2024-03-11 07:15:00,0.001,0.001,0.001,0.0498237423726735
2024-03-11 07:30:00,0.001,0.001,0.001,0.0498237423726735
2024-03-11 07:45:00,0.001,0.001,0.001,0.0498237423726735
2024-03-11 08:00:00,0.001,0.001,0.001,0.043517746440580964
2024-03-11 08:15:00,0.001,0.001,0.001,0.05999999999999999
2024-03-11 08:30:00,0.001,0.001,0.001,0.148
2024-03-11 08:45:00,0.001,0.001,0.001,0.04533333333333333
2024-03-11 09:00:00,0.001,0.001,0.001,0.038
2024-03-11 09:15:00,0.001,0.001,0.001,0.038
2024-03-11 09:30:00,0.001,0.001,0.001,0.038
2024-03-11 09:45:00,0.001,0.001,0.001,0.038
2024-03-11 10:00:00,0.001,0.001,0.001,0.13333333333333333
2024-03-11 10:15:00,0.001,0.001,0.001,0.082
2024-03-11 10:30:00,0.001,0.001,0.001,0.038
2024-03-11 10:45:00,0.001,0.001,0.001,0.038
2024-03-11 11:00:00,0.001,0.001,0.001,0.038
2024-03-11 11:15:00,0.001,0.001,0.001,0.038
2024-03-11 11:30:00,0.001,0.001,0.001,0.10793333333333334
2024-03-11 11:45:00,0.001,0.001,0.001,0.13166666666666668
2024-03-11 12:00:00,0.001,0.001,0.001,0.5840666666666666
2024-03-11 12:15:00,0.001,0.001,0.001,0.051
2024-03-11 12:30:00,0.001,0.001,0.001,0.0579374110732939
2024-03-11 12:45:00,0.001,0.001,0.001,0.0498237423726735
2024-03-11 13:00:00,0.001,0.001,0.001,0.0718237423726735
2024-03-11 13:15:00,0.001,0.001,0.001,0.1598237423726735
2024-03-11 13:30:00,0.001,0.001,0.001,0.05479232723147213
2024-03-11 13:45:00,0.001,0.001,0.001,0.038
2024-03-11 14:00:00,0.001,0.001,0.001,0.038
2024-03-11 14:15:00,0.001,0.001,0.001,0.038
2024-03-11 14:30:00,0.001,0.001,0.001,0.038
2024-03-11 14:45:00,0.001,0.001,0.001,0.13333333333333333
2024-03-11 15:00:00,0.001,0.001,0.001,0.082
2024-03-11 15:15:00,0.001,0.001,0.001,0.038
2024-03-11 15:30:00,0.001,0.001,0.001,0.038
2024-03-11 15:45:00,0.001,0.001,0.001,0.04753333333333333
2024-03-11 16:00:00,0.001,0.001,0.001,0.051
2024-03-11 16:15:00,0.001,0.001,0.001,0.10966666666666666
2024-03-11 16:30:00,0.001,0.001,0.001,0.13166666666666668
2024-03-11 16:45:00,0.001,0.001,0.001,0.07546666666666665
2024-03-11 17:00:00,0.001,0.001,0.001,0.9586
2024-03-11 17:15:00,0.001,0.001,0.001,0.8253333333333333
2024-03-11 17:30:00,0.001,0.001,0.001,0.15978824949151157
2024-03-11 17:45:00,0.001,0.001,0.001,0.1928237423726735
2024-03-11 18:00:00,0.5810921764422863,0.001,0.001,0.26469040903934016
2024-03-11 18:15:00,0.7920347860576631,0.001,0.001,0.05715707570600683
2024-03-11 18:30:00,0.7920347860576631,0.001,0.001,0.1224237423726735
2024-03-11 18:45:00,0.7920347860576631,0.001,0.001,0.1952816943019837
2024-03-11 19:00:00,0.7920347860576631,0.001,0.001,0.19055219735291432
2024-03-11 19:15:00,0.7920347860576631,0.001,0.001,0.19055219735291432
2024-03-11 19:30:00,0.7920347860576631,0.001,0.001,0.2858855306862476
2024-03-11 19:45:00,0.7920347860576631,0.001,0.001,0.22193131841174857
2024-03-11 20:00:00,0.7920347860576631,0.001,0.001,0.14286666666666667
2024-03-11 20:15:00,0.7920347860576631,0.001,0.001,0.17126666666666665
2024-03-11 20:30:00,0.7920347860576631,0.001,0.001,0.3092628302824027
2024-03-11 20:45:00,0.7920347860576631,0.001,0.001,0.1567938888628678
2024-03-11 21:00:00,0.7920347860576631,0.001,0.001,0.26104260639225446
2024-03-11 21:15:00,0.21194260961537684,0.001,0.001,0.2830426063922545
2024-03-11 21:30:00,0.001,0.001,0.001,0.7354426063922546
2024-03-11 21:45:00,0.001,0.001,0.001,0.6709092730589212
2024-03-11 22:00:00,0.001,0.001,0.001,0.08137593972558779
2024-03-11 22:15:00,0.001,0.001,0.001,0.11329535376481065
2024-03-11 22:30:00,0.001,0.001,0.001,0.1928237423726735
2024-03-11 22:45:00,0.001,0.001,0.001,0.2808237423726735
2024-03-11 23:00:00,0.001,0.001,0.001,0.44469040903934015
2024-03-11 23:15:00,0.001,0.001,0.001,0.3040904090393402
2024-03-11 23:30:00,0.001,0.001,0.001,0.5706237423726735
2024-03-11 23:45:00,0.001,0.001,0.001,0.0726147678040335
2024-03-12 00:00:00,0.001,0.001,0.001,0.08137593972558779
2024-03-12 00:15:00,0.001,0.001,0.001,0.17670927305892115
2024-03-12 00:30:00,0.001,0.001,0.001,0.11670519531896058
2024-03-12 00:45:00,0.001,0.001,0.001,0.0695521973529143
2024-03-12 01:00:00,0.001,0.001,0.001,0.05903479823527621
2024-03-12 01:15:00,0.001,0.001,0.001,0.038
2024-03-12 01:30:00,0.001,0.001,0.001,0.038
2024-03-12 01:45:00,0.001,0.001,0.001,0.09666666666666666
2024-03-12 02:00:00,0.001,0.001,0.001,0.11866666666666666
2024-03-12 02:15:00,0.001,0.001,0.001,0.038
2024-03-12 02:30:00,0.001,0.001,0.001,0.038
2024-03-12 02:45:00,0.001,0.001,0.001,0.4378
2024-03-12 03:00:00,0.001,0.001,0.001,0.43779999999999997
2024-03-12 03:15:00,0.001,0.001,0.001,0.05999999999999999
2024-03-12 03:30:00,0.001,0.001,0.001,0.148
2024-03-12 03:45:00,0.001,0.001,0.001,0.04533333333333333
2024-03-12 04:00:00,0.001,0.001,0.001,0.038
2024-03-12 04:15:00,0.001,0.001,0.001,0.43779999999999997
2024-03-12 04:30:00,0.001,0.001,0.001,0.038
2024-03-12 04:45:00,0.001,0.001,0.001,0.038
2024-03-12 05:00:00,0.001,0.001,0.001,0.13333333333333333
2024-03-12 05:15:00,0.001,0.001,0.001,0.082
2024-03-12 05:30:00,0.001,0.001,0.001,0.038
2024-03-12 05:45:00,0.001,0.001,0.001,0.038
2024-03-12 06:00:00,0.001,0.001,0.001,0.038
2024-03-12 06:15:00,0.001,0.001,0.001,0.038
2024-03-12 06:30:00,0.001,0.001,0.001,0.09666666666666666
2024-03-12 06:45:00,0.001,0.001,0.001,0.11866666666666666
2024-03-12 07:00:00,0.001,0.001,0.001,0.5710666666666666
2024-03-12 07:15:00,0.001,0.001,0.001,0.038
2024-03-12 07:30:00,0.001,0.001,0.001,0.038
2024-03-12 07:45:00,0.001,0.001,0.001,0.04666666666666666
2024-03-12 08:00:00,0.001,0.001,0.001,0.073
2024-03-12 08:15:00,0.001,0.001,0.001,0.161
2024-03-12 08:30:00,0.001,0.001,0.001,0.05053333333333333
2024-03-12 08:45:00,0.001,0.001,0.001,0.038
2024-03-12 09:00:00,0.001,0.001,0.001,0.038
2024-03-12 09:15:00,0.001,0.001,0.001,0.038
2024-03-12 09:30:00,0.001,0.001,0.001,0.038
2024-03-12 09:45:00,0.001,0.001,0.001,0.13333333333333333
2024-03-12 10:00:00,0.001,0.001,0.001,0.082
2024-03-12 10:15:00,0.001,0.001,0.001,0.038
2024-03-12 10:30:00,0.001,0.001,0.001,0.038
2024-03-12 10:45:00,0.001,0.001,0.001,0.038
2024-03-12 11:00:00,0.001,0.001,0.001,0.038
2024-03-12 11:15:00,0.001,0.001,0.001,0.09666666666666666
2024-03-12 11:30:00,0.001,0.001,0.001,0.11866666666666666
2024-03-12 11:45:00,0.001,0.001,0.001,0.038
2024-03-12 12:00:00,0.001,0.001,0.001,0.038
2024-03-12 12:15:00,0.001,0.001,0.001,0.038
2024-03-12 12:30:00,0.001,0.001,0.001,0.038
2024-03-12 12:45:00,0.001,0.001,0.001,0.05999999999999999
2024-03-12 13:00:00,0.001,0.001,0.001,0.148
2024-03-12 13:15:00,0.001,0.001,0.001,0.04533333333333333
2024-03-12 13:30:00,0.001,0.001,0.001,0.038
2024-03-12 13:45:00,0.001,0.001,0.001,0.038
2024-03-12 14:00:00,0.001,0.001,0.001,0.5710666666666666
2024-03-12 14:15:00,0.001,0.001,0.001,0.038
2024-03-12 14:30:00,0.001,0.001,0.001,0.13333333333333333
2024-03-12 14:45:00,0.001,0.001,0.001,0.082
2024-03-12 15:00:00,0.001,0.001,0.001,0.14286666666666667
2024-03-12 15:15:00,0.001,0.001,0.001,0.2922666666666667
2024-03-12 15:30:00,0.001,0.001,0.001,0.4298666666666666
2024-03-12 15:45:00,0.001,0.001,0.001,0.172
2024-03-12 16:00:00,0.001,0.001,0.001,0.7637333333333333
2024-03-12 16:15:00,0.001,0.001,0.001,0.25266666666666665
2024-03-12 16:30:00,0.001,0.001,0.001,0.16246666666666665
2024-03-12 16:45:00,0.001,0.001,0.001,0.05413333333333333
2024-03-12 17:00:00,0.001,0.001,0.001,0.038
2024-03-12 17:15:00,0.001,0.001,0.001,0.4378
2024-03-12 17:30:00,0.001,0.001,0.001,0.05999999999999999
2024-03-12 17:45:00,0.001,0.001,0.001,0.148
2024-03-12 18:00:00,0.001,0.001,0.001,0.32006666666666667
2024-03-12 18:15:00,0.001,0.001,0.001,2.159
2024-03-12 18:30:00,0.001,0.001,0.001,0.4255333333333333
2024-03-12 18:45:00,0.001,0.001,0.001,0.29936091209027077
2024-03-12 19:00:00,0.001,0.001,0.001,0.18382374237267352
2024-03-12 19:15:00,0.001,0.001,0.001,0.27599187394128305
2024-03-12 19:30:00,0.001,0.001,0.001,0.13837593972558782
