,WasherDryer,TumbleDryer,DishWasher,BaseLoad
2024-01-11 13:45:00,0.001,0.001,0.0,0.027
2024-01-11 14:00:00,0.001,0.001,0.0,0.027
2024-01-11 14:15:00,0.001,0.001,0.0,0.027
2024-01-11 14:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-11 14:45:00,0.001,0.001,0.0,0.093
2024-01-11 15:00:00,0.001,0.001,0.0,0.027
2024-01-11 15:15:00,0.001,0.001,0.0,0.027
2024-01-11 15:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-11 15:45:00,0.001,0.001,0.0,0.137
2024-01-11 16:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-11 16:15:00,0.001,0.001,0.0,0.027
2024-01-11 16:30:00,0.001,0.001,0.0,0.027
2024-01-11 16:45:00,0.001,0.001,0.0,0.071
2024-01-11 17:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-11 17:15:00,0.001,0.001,0.0,0.027
2024-01-11 17:30:00,0.001,0.001,0.0,0.027
2024-01-11 17:45:00,0.001,0.001,0.0,0.027
2024-01-11 18:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-11 18:15:00,0.001,0.001,0.0,0.093
2024-01-11 18:30:00,0.001,0.001,0.0,0.027
2024-01-11 18:45:00,0.001,0.001,0.0,0.027
2024-01-11 19:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-11 19:15:00,0.001,0.001,0.0,0.137
2024-01-11 19:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-11 19:45:00,0.001,0.001,0.0,0.027
2024-01-11 20:00:00,0.001,0.001,0.0,0.027
2024-01-11 20:15:00,0.001,0.001,0.0,0.071
2024-01-11 20:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-11 20:45:00,0.001,0.001,0.0,0.027
2024-01-11 21:00:00,0.001,0.001,0.0,0.027
2024-01-11 21:15:00,0.001,0.001,0.0,0.027
2024-01-11 21:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-11 21:45:00,0.001,0.001,0.0,0.093
2024-01-11 22:00:00,0.001,0.001,0.0,0.027
2024-01-11 22:15:00,0.001,0.001,0.0,0.027
2024-01-11 22:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-11 22:45:00,0.001,0.001,0.0,0.137
2024-01-11 23:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-11 23:15:00,0.001,0.001,0.0,0.027
2024-01-11 23:30:00,0.001,0.001,0.0,0.027
2024-01-11 23:45:00,0.001,0.001,0.0,0.071
2024-01-12 00:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 00:15:00,0.001,0.001,0.0,0.027
2024-01-12 00:30:00,0.001,0.001,0.0,0.027
2024-01-12 00:45:00,0.001,0.001,0.0,0.027
2024-01-12 01:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 01:15:00,0.001,0.001,0.0,0.093
2024-01-12 01:30:00,0.001,0.001,0.0,0.027
2024-01-12 01:45:00,0.001,0.001,0.0,0.027
2024-01-12 02:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 02:15:00,0.001,0.001,0.0,0.137
2024-01-12 02:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 02:45:00,0.001,0.001,0.0,0.027
2024-01-12 03:00:00,0.001,0.001,0.0,0.027
2024-01-12 03:15:00,0.001,0.001,0.0,0.071
2024-01-12 03:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 03:45:00,0.001,0.001,0.0,0.027
2024-01-12 04:00:00,0.001,0.001,0.0,0.027
2024-01-12 04:15:00,0.001,0.001,0.0,0.027
2024-01-12 04:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 04:45:00,0.001,0.001,0.0,0.093
2024-01-12 05:00:00,0.001,0.001,0.0,0.027
2024-01-12 05:15:00,0.001,0.001,0.0,0.027
2024-01-12 05:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 05:45:00,0.001,0.001,0.0,0.137
2024-01-12 06:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 06:15:00,0.001,0.001,0.0,0.027
2024-01-12 06:30:00,0.001,0.001,0.0,0.027
2024-01-12 06:45:00,0.001,0.001,0.0,0.071
2024-01-12 07:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 07:15:00,0.001,0.001,0.0,0.027
2024-01-12 07:30:00,0.001,0.001,0.0,0.027
2024-01-12 07:45:00,0.001,0.001,0.0,0.027
2024-01-12 08:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 08:15:00,0.001,0.001,0.0,0.093
2024-01-12 08:30:00,0.001,0.001,0.0,0.027
2024-01-12 08:45:00,0.001,0.001,0.0,0.027
2024-01-12 09:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 09:15:00,0.001,0.001,0.0,0.137
2024-01-12 09:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 09:45:00,0.001,0.001,0.0,0.027
2024-01-12 10:00:00,0.001,0.001,0.0,0.027
2024-01-12 10:15:00,0.001,0.001,0.0,0.071
2024-01-12 10:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 10:45:00,0.001,0.001,0.0,0.027
2024-01-12 11:00:00,0.001,0.001,0.0,0.027
2024-01-12 11:15:00,0.001,0.001,0.0,0.027
2024-01-12 11:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 11:45:00,0.001,0.001,0.0,0.093
2024-01-12 12:00:00,0.001,0.001,0.0,0.027
2024-01-12 12:15:00,0.001,0.001,0.0,0.027
2024-01-12 12:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 12:45:00,0.001,0.001,0.0,0.137
2024-01-12 13:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 13:15:00,0.001,0.001,0.0,0.027
2024-01-12 13:30:00,0.001,0.001,0.0,0.027
2024-01-12 13:45:00,0.001,0.001,0.0,0.071
2024-01-12 14:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 14:15:00,0.001,0.001,0.0,0.027
2024-01-12 14:30:00,0.001,0.001,0.0,0.027
2024-01-12 14:45:00,0.001,0.001,0.0,0.027
2024-01-12 15:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 15:15:00,0.001,0.001,0.0,0.093
2024-01-12 15:30:00,0.001,0.001,0.0,0.027
2024-01-12 15:45:00,0.001,0.001,0.0,0.027
2024-01-12 16:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 16:15:00,0.001,0.001,0.0,0.137
2024-01-12 16:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 16:45:00,0.001,0.001,0.0,0.027
2024-01-12 17:00:00,0.001,0.001,0.0,0.027
2024-01-12 17:15:00,0.001,0.001,0.0,0.071
2024-01-12 17:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 17:45:00,0.001,0.001,0.0,0.027
2024-01-12 18:00:00,0.001,0.001,0.0,0.027
2024-01-12 18:15:00,0.001,0.001,0.0,0.027
2024-01-12 18:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 18:45:00,0.001,0.001,0.0,0.093
2024-01-12 19:00:00,0.001,0.001,0.0,0.027
2024-01-12 19:15:00,0.001,0.001,0.0,0.027
2024-01-12 19:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 19:45:00,0.001,0.001,0.0,0.137
2024-01-12 20:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 20:15:00,0.001,0.001,0.0,0.027
2024-01-12 20:30:00,0.001,0.001,0.0,0.027
2024-01-12 20:45:00,0.001,0.001,0.0,0.071
2024-01-12 21:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-12 21:15:00,0.001,0.001,0.0,0.027
2024-01-12 21:30:00,0.001,0.001,0.0,0.027
2024-01-12 21:45:00,0.001,0.001,0.0,0.027
2024-01-12 22:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-12 22:15:00,0.001,0.001,0.0,0.093
2024-01-12 22:30:00,0.001,0.001,0.0,0.027
2024-01-12 22:45:00,0.001,0.001,0.0,0.027
2024-01-12 23:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-12 23:15:00,0.001,0.001,0.0,0.137
2024-01-12 23:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-12 23:45:00,0.001,0.001,0.0,0.027
2024-01-13 00:00:00,0.001,0.001,0.0,0.027
2024-01-13 00:15:00,0.001,0.001,0.0,0.071
2024-01-13 00:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-13 00:45:00,0.001,0.001,0.0,0.027
2024-01-13 01:00:00,0.001,0.001,0.0,0.027
2024-01-13 01:15:00,0.001,0.001,0.0,0.027
2024-01-13 01:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-13 01:45:00,0.001,0.001,0.0,0.093
2024-01-13 02:00:00,0.001,0.001,0.0,0.027
2024-01-13 02:15:00,0.001,0.001,0.0,0.027
2024-01-13 02:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-13 02:45:00,0.001,0.001,0.0,0.137
2024-01-13 03:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-13 03:15:00,0.001,0.001,0.0,0.027
2024-01-13 03:30:00,0.001,0.001,0.0,0.027
2024-01-13 03:45:00,0.001,0.001,0.0,0.071
2024-01-13 04:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-13 04:15:00,0.001,0.001,0.0,0.027
2024-01-13 04:30:00,0.001,0.001,0.0,0.027
2024-01-13 04:45:00,0.001,0.001,0.0,0.027
2024-01-13 05:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-13 05:15:00,0.001,0.001,0.0,0.093
2024-01-13 05:30:00,0.001,0.001,0.0,0.027
2024-01-13 05:45:00,0.001,0.001,0.0,0.027
2024-01-13 06:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-13 06:15:00,0.001,0.001,0.0,0.137
2024-01-13 06:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-13 06:45:00,0.001,0.001,0.0,0.027
2024-01-13 07:00:00,0.001,0.001,0.0,0.027
2024-01-13 07:15:00,0.001,0.001,0.0,0.071
2024-01-13 07:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-13 07:45:00,0.001,0.001,0.0,0.027
2024-01-13 08:00:00,0.001,0.001,0.0,0.027
2024-01-13 08:15:00,0.001,0.001,0.0,0.027
2024-01-13 08:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-13 08:45:00,0.001,0.001,0.0,0.6260666666666667
2024-01-13 09:00:00,0.001,0.001,0.0,0.027
2024-01-13 09:15:00,0.001,0.001,0.0,0.027
2024-01-13 09:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-13 09:45:00,0.001,0.001,0.0,0.6700666666666667
2024-01-13 10:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-13 10:15:00,0.001,0.001,0.0,0.027
2024-01-13 10:30:00,0.001,0.001,0.0,0.027
2024-01-13 10:45:00,0.001,0.001,0.0,0.071
2024-01-13 11:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-13 11:15:00,0.001,0.001,0.0,0.027
2024-01-13 11:30:00,0.001,0.001,0.0,0.027
2024-01-13 11:45:00,0.001,0.001,0.0,0.043133333333333336
2024-01-13 12:00:00,0.001,0.001,0.0,0.22866666666666668
2024-01-13 12:15:00,0.001,0.001,0.0,0.214
2024-01-13 12:30:00,0.001,0.001,0.0,0.148
2024-01-13 12:45:00,0.001,0.001,0.0,0.148
2024-01-13 13:00:00,0.001,0.001,0.0,0.15533333333333335
2024-01-13 13:15:00,0.001,0.001,0.0,0.17733333333333334
2024-01-13 13:30:00,0.001,0.001,0.0,0.17733333333333334
2024-01-13 13:45:00,0.001,0.001,0.0,0.2399333333333333
2024-01-13 14:00:00,0.001,0.001,0.0,0.282
2024-01-13 14:15:00,0.001,0.001,0.0,0.32599999999999996
2024-01-13 14:30:00,0.001,0.001,0.0,0.3829333333333333
2024-01-13 14:45:00,0.001,0.001,0.0,0.11573333333333333
2024-01-13 15:00:00,0.001,0.001,0.0,0.027
2024-01-13 15:15:00,0.001,0.001,0.0,0.027
2024-01-13 15:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-13 15:45:00,0.001,0.001,0.0,0.093
2024-01-13 16:00:00,0.001,0.001,0.0,0.027
2024-01-13 16:15:00,0.001,0.001,0.0,0.027
2024-01-13 16:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-13 16:45:00,0.001,0.001,0.0,0.137
2024-01-13 17:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-13 17:15:00,0.001,0.001,0.0,0.027
2024-01-13 17:30:00,0.001,0.001,0.0,0.027
2024-01-13 17:45:00,0.001,0.001,0.0,0.4708
2024-01-13 18:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-13 18:15:00,0.001,0.001,0.0,0.027
2024-01-13 18:30:00,0.001,0.001,0.0,0.5600666666666666
2024-01-13 18:45:00,0.001,0.001,0.0,0.11573333333333333
2024-01-13 19:00:00,0.001,0.001,0.0,0.22866666666666668
2024-01-13 19:15:00,0.001,0.001,0.0,0.214
2024-01-13 19:30:00,0.001,0.001,0.0,0.148
2024-01-13 19:45:00,0.001,0.001,0.0002666666666666667,0.05926666666666667
2024-01-13 20:00:00,0.001,0.001,2.1000666666666667,0.4341333333333333
2024-01-13 20:15:00,0.001,0.001,1.2004666666666668,0.137
2024-01-13 20:30:00,0.001,0.001,1.3504,0.05633333333333334
2024-01-13 20:45:00,0.001,0.001,0.0007333333333333333,0.027
2024-01-13 21:00:00,0.001,0.001,0.0,0.027
2024-01-13 21:15:00,0.001,0.001,0.0,0.071
2024-01-13 21:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-13 21:45:00,0.001,0.001,0.0,0.027
2024-01-13 22:00:00,0.001,0.001,0.0,0.027
2024-01-13 22:15:00,0.001,0.001,0.0,0.027
2024-01-13 22:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-13 22:45:00,0.001,0.001,0.0,0.093
2024-01-13 23:00:00,0.001,0.001,0.0,0.027
2024-01-13 23:15:00,0.001,0.001,0.0,0.027
2024-01-13 23:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-13 23:45:00,0.001,0.001,0.0,0.137
2024-01-14 00:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 00:15:00,0.001,0.001,0.0,0.027
2024-01-14 00:30:00,0.001,0.001,0.0,0.027
2024-01-14 00:45:00,0.001,0.001,0.0,0.071
2024-01-14 01:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-14 01:15:00,0.001,0.001,0.0,0.027
2024-01-14 01:30:00,0.001,0.001,0.0,0.027
2024-01-14 01:45:00,0.001,0.001,0.0,0.027
2024-01-14 02:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-14 02:15:00,0.001,0.001,0.0,0.093
2024-01-14 02:30:00,0.001,0.001,0.0,0.027
2024-01-14 02:45:00,0.001,0.001,0.0,0.027
2024-01-14 03:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-14 03:15:00,0.001,0.001,0.0,0.137
2024-01-14 03:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 03:45:00,0.001,0.001,0.0,0.027
2024-01-14 04:00:00,0.001,0.001,0.0,0.027
2024-01-14 04:15:00,0.001,0.001,0.0,0.071
2024-01-14 04:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-14 04:45:00,0.001,0.001,0.0,0.027
2024-01-14 05:00:00,0.001,0.001,0.0,0.027
2024-01-14 05:15:00,0.001,0.001,0.0,0.027
2024-01-14 05:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-14 05:45:00,0.001,0.001,0.0,0.093
2024-01-14 06:00:00,0.001,0.001,0.0,0.027
2024-01-14 06:15:00,0.001,0.001,0.0,0.027
2024-01-14 06:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-14 06:45:00,0.001,0.001,0.0,0.137
2024-01-14 07:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 07:15:00,0.001,0.001,0.0,0.027
2024-01-14 07:30:00,0.001,0.001,0.0,0.027
2024-01-14 07:45:00,0.001,0.001,0.0,0.071
2024-01-14 08:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-14 08:15:00,0.001,0.001,0.0,0.027
2024-01-14 08:30:00,0.001,0.001,0.0,0.027
2024-01-14 08:45:00,0.001,0.001,0.0,0.027
2024-01-14 09:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-14 09:15:00,0.001,0.001,0.0,0.093
2024-01-14 09:30:00,0.001,0.001,0.0,0.027
2024-01-14 09:45:00,0.001,0.001,0.0,0.027
2024-01-14 10:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-14 10:15:00,0.001,0.001,0.0,0.137
2024-01-14 10:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 10:45:00,0.001,0.001,0.0,0.027
2024-01-14 11:00:00,0.001,0.001,0.0,0.027
2024-01-14 11:15:00,0.001,0.001,0.0,0.071
2024-01-14 11:30:00,0.001,0.001,0.0,0.12966666666666668
2024-01-14 11:45:00,0.001,0.001,0.0,0.027
2024-01-14 12:00:00,0.001,0.001,0.0,0.027
2024-01-14 12:15:00,0.001,0.001,0.0,0.027
2024-01-14 12:30:00,0.001,0.001,0.0,0.10766666666666667
2024-01-14 12:45:00,0.001,0.001,0.0,0.093
2024-01-14 13:00:00,0.001,0.001,0.0,0.027
2024-01-14 13:15:00,0.001,0.001,0.0,0.027
2024-01-14 13:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-14 13:45:00,0.001,0.001,0.0,0.137
2024-01-14 14:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 14:15:00,0.001,0.001,0.0,0.027
2024-01-14 14:30:00,0.001,0.001,0.0,0.027
2024-01-14 14:45:00,0.001,0.001,0.0,0.071
2024-01-14 15:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-14 15:15:00,0.001,0.001,0.0,0.027
2024-01-14 15:30:00,0.001,0.001,0.0,0.027
2024-01-14 15:45:00,0.001,0.001,0.0,0.027
2024-01-14 16:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-14 16:15:00,0.001,0.001,0.0,0.093
2024-01-14 16:30:00,0.001,0.001,0.0,0.027
2024-01-14 16:45:00,0.001,0.001,0.0,0.027
2024-01-14 17:00:00,0.001,0.001,0.0,0.034333333333333334
2024-01-14 17:15:00,0.001,0.001,0.0,0.137
2024-01-14 17:30:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 17:45:00,0.001,0.001,0.0,0.027
2024-01-14 18:00:00,0.001,0.001,0.0,0.027
2024-01-14 18:15:00,0.001,0.001,0.0,0.071
2024-01-14 18:30:00,0.001,0.001,0.0,0.22646666666666668
2024-01-14 18:45:00,0.001,0.001,0.0,0.148
2024-01-14 19:00:00,0.001,0.001,0.0,0.148
2024-01-14 19:15:00,0.001,0.001,0.0,0.148
2024-01-14 19:30:00,0.001,0.001,0.0,0.22866666666666668
2024-01-14 19:45:00,0.001,0.001,0.0,0.19786666666666666
2024-01-14 20:00:00,0.001,0.001,0.0,0.027
2024-01-14 20:15:00,0.001,0.001,0.0,0.027
2024-01-14 20:30:00,0.001,0.001,0.0,0.034333333333333334
2024-01-14 20:45:00,0.001,0.001,0.0,0.137
2024-01-14 21:00:00,0.001,0.001,0.0,0.05633333333333334
2024-01-14 21:15:00,0.001,0.001,0.0,0.027
2024-01-14 21:30:00,0.001,0.001,0.0,0.027
2024-01-14 21:45:00,0.001,0.001,0.0,0.071
2024-01-14 22:00:00,0.001,0.001,0.0,0.12966666666666668
2024-01-14 22:15:00,0.001,0.001,0.0,0.027
2024-01-14 22:30:00,0.001,0.001,0.0,0.027
2024-01-14 22:45:00,0.001,0.001,0.0,0.027
2024-01-14 23:00:00,0.001,0.001,0.0,0.10766666666666667
2024-01-14 23:15:00,0.001,0.001,0.0,0.093
2024-01-14 23:30:00,0.001,0.001,0.0,0.027
2024-01-14 23:45:00,0.001,0.001,0.0,0.027
