,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-12 18:30:00,0.001,0.001,0.0,0.30048824949151154,0.0,2.6
2024-01-12 18:45:00,0.001,0.001,0.0,0.29969999999999997,0.0,0.0
2024-01-12 19:00:00,0.001,0.001,0.0,0.35036666666666666,0.0,0.0
2024-01-12 19:15:00,0.001,0.001,0.0,0.46896666666666664,0.0,0.0
2024-01-12 19:30:00,0.001,0.001,0.0,0.32536666666666664,0.0,0.0
2024-01-12 19:45:00,0.001,0.001,0.0,0.3358382780588039,0.0,0.0
2024-01-12 20:00:00,0.001,0.001,0.0,0.34425219735291435,0.0,0.0
2024-01-12 20:15:00,0.001,0.001,0.0,0.368718864019581,0.0,0.0
2024-01-12 20:30:00,0.001,0.001,0.0,0.5212521973529143,0.0,0.0
2024-01-12 20:45:00,0.001,0.001,0.0,0.17596205086272002,0.0,2.6
2024-01-12 21:00:00,0.001,0.001,0.0,0.20106994379349527,0.0,0.0
2024-01-12 21:15:00,0.001,0.001,0.0,0.20737593972558782,0.0,0.0
2024-01-12 21:30:00,0.001,0.001,0.0,0.20737593972558782,0.0,0.0
2024-01-12 21:45:00,0.001,0.001,0.0,0.39737593972558777,0.0,0.0
2024-01-12 22:00:00,0.001,0.001,0.0,0.260191873941283,0.0,0.0
2024-01-12 22:15:00,0.001,0.001,0.0,0.058160912090270765,0.0,0.0
2024-01-12 22:30:00,0.001,0.001,0.0,0.0548237423726735,0.0,0.0
2024-01-12 22:45:00,0.001,0.001,0.0,0.6990675151765896,0.0,0.0
2024-01-12 23:00:00,0.001,0.001,0.0,0.37204260639225445,0.0,0.0
2024-01-12 23:15:00,0.001,0.001,0.0,0.2960426063922545,0.0,0.0
2024-01-12 23:30:00,0.001,0.001,0.0,0.20658769023407628,0.0,0.0
2024-01-12 23:45:00,0.001,0.001,0.0,0.1713521973529143,0.0,0.0
2024-01-13 00:00:00,0.001,0.001,0.0,0.0640347982352762,0.0,0.0
2024-01-13 00:15:00,0.001,0.001,0.0,0.19495421227449905,0.0,0.0
2024-01-13 00:30:00,0.001,0.001,0.0,0.1885521973529143,0.0,0.0
2024-01-13 00:45:00,0.001,0.001,0.0,0.12295219735291431,0.0,0.0
2024-01-13 01:00:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-13 01:15:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-13 01:30:00,0.001,0.001,0.0,0.2801034798235276,0.0,0.0
2024-01-13 01:45:00,0.001,0.001,0.0,0.30333333333333334,0.0,0.0
2024-01-13 02:00:00,0.001,0.001,0.0,0.164,0.0,0.0
2024-01-13 02:15:00,0.001,0.001,0.0,0.10753333333333333,0.0,0.0
2024-01-13 02:30:00,0.001,0.001,0.0,0.164,0.0,0.0
2024-01-13 02:45:00,0.001,0.001,0.0,0.25266666666666665,0.0,0.0
2024-01-13 03:00:00,0.001,0.001,1.5003333333333333,0.32866666666666666,0.0,0.0
2024-01-13 03:15:00,0.001,0.001,1.5003333333333333,0.164,0.0,0.6
2024-01-13 03:30:00,0.001,0.001,1.6502666666666665,0.043,0.0,0.0
2024-01-13 03:45:00,0.001,0.001,0.001,0.1156,0.0,0.0
2024-01-13 04:00:00,0.001,0.001,0.0,0.22733333333333333,0.0,0.0
2024-01-13 04:15:00,0.001,0.001,0.0,0.354,0.0,2.6
2024-01-13 04:30:00,0.001,0.001,0.0,0.164,0.0,2.8
2024-01-13 04:45:00,0.001,0.001,0.0,0.12366666666666666,0.0,0.0
2024-01-13 05:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-13 05:15:00,0.001,0.001,0.0,0.081,0.0,0.0
2024-01-13 05:30:00,0.001,0.001,0.0,0.233,0.0,0.4
2024-01-13 05:45:00,0.001,0.001,0.0,0.06833333333333333,0.0,0.2
2024-01-13 06:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-13 06:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-13 06:30:00,0.001,0.001,0.0,0.5887333333333333,0.0,2.2
2024-01-13 06:45:00,0.001,0.001,0.0,0.233,0.0,1.4
2024-01-13 07:00:00,0.001,0.001,0.0,0.09366666666666666,0.0,0.0
2024-01-13 07:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-13 07:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-13 07:45:00,0.001,0.001,0.0,0.08546666666666666,0.0,0.0
2024-01-13 08:00:00,0.001,0.001,0.0,0.31133333333333335,0.0,0.0
2024-01-13 08:15:00,0.001,0.001,0.0,0.21000000000000002,0.0,0.0
2024-01-13 08:30:00,0.001,0.001,0.0,0.134,0.0,0.4
2024-01-13 08:45:00,0.001,0.001,0.0,0.13573333333333334,0.0,2.2
2024-01-13 09:00:00,0.001,0.001,0.0,0.0742,0.0,0.0
2024-01-13 09:15:00,0.001,0.001,0.0,0.20800000000000002,0.0,0.0
2024-01-13 09:30:00,0.001,0.001,0.0,0.15733333333333333,0.0,0.0
2024-01-13 09:45:00,0.001,0.001,0.0,0.06230599593209254,0.0,0.0
2024-01-13 10:00:00,0.001,0.001,0.0,0.1274237423726735,0.0,0.0
2024-01-13 10:15:00,0.001,0.001,0.0,0.1758237423726735,0.0,0.0
2024-01-13 10:30:00,0.001,0.001,0.0,0.8355570757060069,0.0,0.0
2024-01-13 10:45:00,0.001,0.001,0.0,0.3085570757060069,0.0,0.4
2024-01-13 11:00:00,0.001,0.001,0.0,0.1793647484745347,0.0,2.0
2024-01-13 11:15:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-13 11:30:00,0.001,0.001,0.0,0.056,0.0,0.0
2024-01-13 11:45:00,0.001,0.001,0.0,0.15213333333333334,0.0,0.0
2024-01-13 12:00:00,0.001,0.001,0.0,0.195,0.0,0.0
2024-01-13 12:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-13 12:30:00,0.001,0.001,0.0,0.04931043947058286,0.0,0.0
2024-01-13 12:45:00,0.001,0.001,0.0,0.07455219735291431,0.0,0.0
2024-01-13 13:00:00,0.001,0.001,0.0,0.1609521973529143,0.0,0.8
2024-01-13 13:15:00,0.001,0.001,1.5003333333333333,0.2648855306862476,0.0,1.6
2024-01-13 13:30:00,0.001,0.001,1.5003333333333333,0.08755219735291431,0.0,0.0
2024-01-13 13:45:00,0.001,0.001,1.6502666666666665,0.06441391929411049,0.0,0.0
2024-01-13 14:00:00,0.001,0.001,0.0008666666666666667,0.162,0.0,0.0
2024-01-13 14:15:00,0.001,0.001,0.0,0.21466666666666664,0.0,0.0
2024-01-13 14:30:00,0.001,0.001,0.0,0.354,0.0,0.0
2024-01-13 14:45:00,0.001,0.001,0.0,0.17666666666666667,0.0,0.0
2024-01-13 15:00:00,0.001,0.001,0.0,0.10085899389813881,0.0,0.0
2024-01-13 15:15:00,0.001,0.001,0.0,0.0548237423726735,0.0,0.4
2024-01-13 15:30:00,0.001,0.001,0.0,0.08015707570600683,0.0,2.0
2024-01-13 15:45:00,0.5810921764422863,0.001,0.0,0.24482374237267351,0.0,0.0
2024-01-13 16:00:00,0.7920347860576631,0.001,0.0,0.0928237423726735,0.0,0.0
2024-01-13 16:15:00,0.7920347860576631,0.001,0.0,0.15354882621449525,0.0,0.0
2024-01-13 16:30:00,0.7920347860576631,0.001,0.0,0.1787,0.0,0.0
2024-01-13 16:45:00,0.7920347860576631,0.001,0.0,0.28356666666666663,0.0,0.0
2024-01-13 17:00:00,0.7920347860576631,0.001,0.0,0.48969999999999997,0.0,0.0
2024-01-13 17:15:00,0.7920347860576631,0.001,0.0,0.7628333333333333,0.0,0.0
2024-01-13 17:30:00,0.7920347860576631,0.001,0.0,0.29969999999999997,0.0,0.6
2024-01-13 17:45:00,0.7920347860576631,0.001,0.0,0.28356666666666663,0.0,1.8
2024-01-13 18:00:00,0.7920347860576631,0.001,0.0,0.1787,0.0,0.0
2024-01-13 18:15:00,0.7920347860576631,0.001,0.0,0.3511666666666667,0.0,0.0
2024-01-13 18:30:00,0.7920347860576631,0.001,0.0,0.28036666666666665,0.0,0.0
2024-01-13 18:45:00,0.7920347860576631,0.001,0.0,0.19169999999999998,0.0,0.0
2024-01-13 19:00:00,0.5810921764422863,0.001,0.0,0.5914999999999999,0.0,0.0
2024-01-13 19:15:00,0.001,0.001,0.0,0.3380141698876005,0.0,0.0
2024-01-13 19:30:00,0.001,0.001,0.0003333333333333333,0.3614092730589212,0.0,0.0
2024-01-13 19:45:00,0.001,0.001,0.6007333333333332,0.33607593972558786,0.0,0.4
2024-01-13 20:00:00,0.001,0.001,0.6007333333333332,0.2220759397255878,0.0,2.0
2024-01-13 20:15:00,0.001,0.001,0.001,0.2220759397255878,0.0,0.0
2024-01-13 20:30:00,0.001,0.001,0.001,0.2220759397255878,0.0,0.0
2024-01-13 20:45:00,0.001,0.001,0.0004,0.2979564777895739,0.0,0.0
2024-01-13 21:00:00,0.001,0.001,0.0,0.5238999999999999,0.0,0.0
2024-01-13 21:15:00,0.001,0.001,0.0,0.6474140639203544,0.0,0.0
2024-01-13 21:30:00,0.001,0.001,0.0,0.20737593972558782,0.0,0.0
2024-01-13 21:45:00,0.001,0.001,0.0,0.20737593972558782,0.0,0.0
2024-01-13 22:00:00,0.001,0.001,0.0,0.2557092730589211,0.0,0.0
2024-01-13 22:15:00,0.001,0.001,0.0,0.23553444167453988,0.0,0.0
2024-01-13 22:30:00,0.001,0.001,0.0,0.3095333333333333,0.0,0.0
2024-01-13 22:45:00,0.001,0.001,0.0,0.3095333333333333,0.0,1.0
2024-01-13 23:00:00,0.001,0.001,0.0,0.047729496949069396,0.0,0.2
2024-01-13 23:15:00,0.001,0.001,0.0,0.11815707570600684,0.0,0.0
2024-01-13 23:30:00,0.001,0.001,0.0,0.7575570757060069,0.0,0.0
2024-01-13 23:45:00,0.001,0.001,0.0,0.1758237423726735,0.0,0.0
2024-01-14 00:00:00,0.001,0.001,0.0,0.1758237423726735,0.0,0.0
2024-01-14 00:15:00,0.001,0.001,0.0,0.18135037589023512,0.0,0.0
2024-01-14 00:30:00,0.001,0.001,0.0,0.19321886401958097,0.0,0.0
2024-01-14 00:45:00,0.001,0.001,0.0,0.2645521973529143,0.0,0.0
2024-01-14 01:00:00,0.001,0.001,0.0,0.09988553068624764,0.0,0.0
2024-01-14 01:15:00,0.001,0.001,0.0,0.07455219735291431,0.0,0.0
2024-01-14 01:30:00,0.001,0.001,0.0,0.051413919294110474,0.0,0.0
2024-01-14 01:45:00,0.001,0.001,0.0,0.05566666666666666,0.0,0.0
2024-01-14 02:00:00,0.001,0.001,0.0,0.233,0.0,0.0
2024-01-14 02:15:00,0.001,0.001,0.0,0.09366666666666666,0.0,0.0
2024-01-14 02:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 02:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 03:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 03:15:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-14 03:30:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-14 03:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 04:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 04:15:00,0.001,0.001,0.0,0.043,0.0,0.8
2024-01-14 04:30:00,0.001,0.001,0.0,0.195,0.0,2.2
2024-01-14 04:45:00,0.001,0.001,0.0,0.14433333333333334,0.0,0.0
2024-01-14 05:00:00,0.001,0.001,0.0,0.043,0.0,0.2
2024-01-14 05:15:00,0.001,0.001,0.0,0.043,0.0,3.0
2024-01-14 05:30:00,0.001,0.001,0.0,0.043,0.0,1.0
2024-01-14 05:45:00,0.001,0.001,0.0,0.16966666666666666,0.0,0.0
2024-01-14 06:00:00,0.001,0.001,0.0,0.16966666666666666,0.0,0.0
2024-01-14 06:15:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 06:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 06:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 07:00:00,0.001,0.001,0.0,0.14433333333333334,8.066666666666666,0.8
2024-01-14 07:15:00,0.001,0.001,0.0,0.195,2.933333333333333,2.0
2024-01-14 07:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 07:45:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 08:00:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 08:15:00,0.001,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-14 08:30:00,0.001,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-14 08:45:00,0.001,0.001,0.0,0.04386666666666666,0.0,0.0
2024-01-14 09:00:00,0.6338278288461304,0.001,0.0,0.056,0.0,0.0
2024-01-14 09:15:00,0.7920347860576631,0.001,0.0,0.056,0.0,0.8
2024-01-14 09:30:00,0.7920347860576631,0.001,0.0,0.10666666666666667,0.0,1.6
2024-01-14 09:45:00,0.7920347860576631,0.001,0.0,0.646,0.0,0.0
2024-01-14 10:00:00,0.7920347860576631,0.001,0.0,1.0677999999999999,0.0,0.0
2024-01-14 10:15:00,0.7920347860576631,0.001,0.0,0.9893333333333333,0.0,0.0
2024-01-14 10:30:00,0.7920347860576631,0.001,0.0,0.6101014649019428,0.0,0.0
2024-01-14 10:45:00,0.7920347860576631,0.001,0.0,0.11288553068624764,0.0,0.0
2024-01-14 11:00:00,0.7920347860576631,0.001,0.0,0.41081886401958095,0.0,0.0
2024-01-14 11:15:00,0.7920347860576631,0.001,0.0,0.38168553068624766,0.0,0.0
2024-01-14 11:30:00,0.7920347860576631,0.001,0.0,0.9969014649019428,0.0,0.0
2024-01-14 11:45:00,0.7920347860576631,0.001,0.0,0.043,0.0,2.4
2024-01-14 12:00:00,0.7920347860576631,0.001,0.0,0.043,0.0,0.0
2024-01-14 12:15:00,0.7392991336538189,0.001,0.0,0.49953333333333333,0.0,0.0
2024-01-14 12:30:00,0.001,0.001,0.0,0.24306666666666668,0.0,0.0
2024-01-14 12:45:00,0.001,0.001,0.0,0.5890666666666667,0.0,0.0
2024-01-14 13:00:00,0.001,0.001,0.0,0.0607294969490694,0.0,0.0
2024-01-14 13:15:00,0.001,0.001,0.0,0.06782374237267351,0.0,0.0
2024-01-14 13:30:00,0.001,0.001,0.0,0.22555707570600686,0.0,0.0
2024-01-14 13:45:00,0.001,0.001,0.0,0.14349040903934016,0.0,0.0
2024-01-14 14:00:00,0.001,0.001,0.0,0.0548237423726735,0.0,0.0
2024-01-14 14:15:00,0.001,0.001,0.0,0.05403549288116193,0.0,2.4
2024-01-14 14:30:00,0.001,0.001,0.0,0.15521886401958096,0.0,0.0
2024-01-14 14:45:00,0.001,0.001,0.0,0.33488553068624766,0.0,0.0
2024-01-14 15:00:00,0.001,0.001,0.0,0.3095521973529143,0.0,0.0
2024-01-14 15:15:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-14 15:30:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-14 15:45:00,0.001,0.001,0.0,0.1261173991176381,0.0,0.0
2024-01-14 16:00:00,0.001,0.001,0.0,0.157,8.066666666666666,0.0
2024-01-14 16:15:00,0.001,0.001,0.0,0.18233333333333335,8.066666666666666,0.0
2024-01-14 16:30:00,0.001,0.001,0.0,0.043,0.0,0.0
2024-01-14 16:45:00,0.001,0.001,0.0,0.044733333333333326,0.0,0.8
2024-01-14 17:00:00,0.001,0.001,0.0,0.056,0.0,2.0
2024-01-14 17:15:00,0.001,0.001,0.0,0.27132,0.0,0.0
2024-01-14 17:30:00,0.001,0.001,0.0,0.3563666666666666,0.0,0.0
2024-01-14 17:45:00,0.001,0.001,0.0,0.19083333333333333,0.0,0.0
2024-01-14 18:00:00,0.001,0.001,0.0,0.28163333333333335,0.0,0.0
2024-01-14 18:15:00,0.001,0.001,0.0,0.3938529979660463,0.0,0.0
2024-01-14 18:30:00,0.001,0.001,0.0,0.4658570757060068,0.0,0.0
2024-01-14 18:45:00,0.001,0.001,0.0,0.5925237423726735,0.0,0.0
2024-01-14 19:00:00,0.001,0.001,0.0,0.4214550607844221,0.0,0.0
2024-01-14 19:15:00,0.001,0.001,0.0,0.33100927305892114,0.0,0.0
2024-01-14 19:30:00,0.001,0.001,0.0,0.3399229417595416,0.0,2.6
2024-01-14 19:45:00,0.001,0.001,0.0,0.3897426063922545,0.0,0.0
2024-01-14 20:00:00,0.001,0.001,0.0,0.5460759397255878,0.0,0.0
2024-01-14 20:15:00,0.001,0.001,0.0,0.36247795464717253,0.0,0.0
2024-01-14 20:30:00,0.001,0.001,0.0,0.3083904090393402,0.0,0.0
2024-01-14 20:45:00,0.001,0.001,0.0,0.2298759397255878,0.0,0.0
2024-01-14 21:00:00,0.001,0.001,0.0,0.22528361249411566,0.0,0.0
2024-01-14 21:15:00,0.001,0.001,0.0,0.5356759397255877,0.0,0.0
2024-01-14 21:30:00,0.001,0.001,0.0,0.4916759397255878,0.0,0.0
2024-01-14 21:45:00,0.001,0.001,0.0,0.44707593972558785,0.0,0.0
2024-01-14 22:00:00,0.001,0.001,0.0,0.4218341818432564,0.0,0.0
2024-01-14 22:15:00,0.001,0.001,0.0,0.44313469226803004,0.0,0.0
2024-01-14 22:30:00,0.001,0.001,0.0,0.5577188640195809,0.0,0.0
2024-01-14 22:45:00,0.001,0.001,0.0,0.33487886401958095,0.0,0.0
2024-01-14 23:00:00,0.001,0.001,0.0,0.1955521973529143,0.0,0.0
2024-01-14 23:15:00,0.001,0.001,0.0,0.18924175788233144,0.0,0.0
2024-01-14 23:30:00,0.001,0.001,0.0,0.164,0.0,0.0
2024-01-14 23:45:00,0.001,0.001,0.0,0.2676,0.0,0.0
