,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-04 13:15:00,0.001,0.001,0.29745027916078226,0.0
2024-01-04 13:30:00,0.001,0.001,0.23361886401958099,0.0
2024-01-04 13:45:00,0.001,0.001,0.3570855306862476,0.0
2024-01-04 14:00:00,0.001,0.001,1.3287521973529144,0.0
2024-01-04 14:15:00,0.001,0.001,1.8823521973529145,0.0
2024-01-04 14:30:00,0.001,0.001,1.5001153841960535,0.0
2024-01-04 14:45:00,0.001,0.001,0.43033333333333335,0.0
2024-01-04 15:00:00,0.001,0.001,0.20226666666666668,0.0
2024-01-04 15:15:00,0.001,0.001,1.2465333333333333,0.0
2024-01-04 15:30:00,0.001,0.001,0.07813333333333333,0.0
2024-01-04 15:45:00,0.001,0.001,0.17493333333333333,0.0
2024-01-04 16:00:00,0.001,0.001,0.3571256605648055,0.0
2024-01-04 16:15:00,0.001,0.23432020964825145,0.8266237423726736,0.0
2024-01-04 16:30:00,0.001,0.7039212343379038,1.2779437423726736,0.0
2024-01-04 16:45:00,0.001,0.34459935945807013,1.43609040903934,0.0
2024-01-04 17:00:00,0.001,0.17055433073639628,1.0370370757060068,0.0
2024-01-04 17:15:00,0.001,0.6931757513099117,0.35162868709814393,0.0
2024-01-04 17:30:00,0.001,1.1064459872400179,0.46417186198562715,0.0
2024-01-04 17:45:00,0.001,0.08670669606343534,0.1649521973529143,0.0
2024-01-04 18:00:00,0.001,0.16148062471651628,0.216732774075898,0.0
2024-01-04 18:15:00,0.001,0.4466169173542534,1.0744426063922545,0.5333333333333333
2024-01-04 18:30:00,0.5133357661134783,0.6702829062716366,1.9151570757060068,2.0
2024-01-04 18:45:00,1.8126105293494639,0.001,0.35435707570600683,0.0
2024-01-04 19:00:00,1.9750930667388347,0.001,0.8995570757060068,0.0
2024-01-04 19:15:00,1.9517746161720926,0.001,0.48283766166678405,0.0
2024-01-04 19:30:00,0.7872116014247428,0.001,0.3473759397255878,0.0
2024-01-04 19:45:00,0.001,0.001,2.1455680256013636,0.0
2024-01-04 20:00:00,0.001,0.001,2.516575939725588,0.0
2024-01-04 20:15:00,0.001,0.001,3.0249626063922546,0.0
2024-01-04 20:30:00,0.001,0.001,1.0447759397255878,0.0
2024-01-04 20:45:00,0.001,0.001,0.33437593972558777,0.0
2024-01-04 21:00:00,0.001,0.001,0.33437593972558777,0.0
2024-01-04 21:15:00,0.001,0.08198752458236763,0.33437593972558777,0.0
2024-01-04 21:30:00,0.001,0.22577821760524625,0.4226959397255878,0.0
2024-01-04 21:45:00,0.001,1.1005373010781025,0.4831226063922544,0.0
2024-01-04 22:00:00,0.001,0.1826653497677094,0.473709273058921,0.0
2024-01-04 22:15:00,0.001,0.137110304242186,0.33437593972558777,0.0
2024-01-04 22:30:00,0.001,0.2502079141020956,0.33437593972558777,0.0
2024-01-04 22:45:00,0.001,0.6559089073405496,0.33437593972558777,0.0
2024-01-04 23:00:00,0.001,0.12951676761525008,0.4226959397255878,0.0
2024-01-04 23:15:00,0.001,0.2676745865142295,0.4449092730589211,0.0
2024-01-04 23:30:00,0.001,0.11724198408590172,0.20670927305892114,0.0
2024-01-04 23:45:00,0.001,0.001,0.6626426063922545,0.0
2024-01-05 00:00:00,0.001,0.001,0.21349379213341502,0.0
2024-01-05 00:15:00,0.001,0.001,0.183,0.0
2024-01-05 00:30:00,0.001,0.001,0.19566666666666668,0.0
2024-01-05 00:45:00,0.001,0.001,0.3712666666666667,0.0
2024-01-05 01:00:00,0.001,0.001,0.5686,0.0
2024-01-05 01:15:00,0.001,0.001,0.5820666666666666,0.0
2024-01-05 01:30:00,0.001,0.001,0.049,0.0
2024-01-05 01:45:00,0.001,0.001,0.049,0.0
2024-01-05 02:00:00,0.001,0.001,0.09966666666666667,0.0
2024-01-05 02:15:00,0.001,0.001,0.239,0.0
2024-01-05 02:30:00,0.001,0.001,0.07433333333333333,0.0
