,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-04 14:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 14:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 14:30:00,0.001,0.15666666666666668,0.0,0.0,0.0
2024-01-04 14:45:00,0.001,0.397,0.0,0.0,0.0
2024-01-04 15:00:00,0.001,0.121,0.0,0.0,0.0
2024-01-04 15:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 15:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 15:45:00,0.001,0.052,0.0,1.0,0.0
2024-01-04 16:00:00,0.001,0.19933333333333333,0.0,2.2,0.0
2024-01-04 16:15:00,0.001,0.3716666666666667,0.0,0.0,1.8
2024-01-04 16:30:00,0.001,0.10366666666666666,0.0,0.0,1.0
2024-01-04 16:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 17:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 17:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-04 17:30:00,0.001,0.242,0.0,0.0,3.0
2024-01-04 17:45:00,0.001,0.38093333333333335,0.0,0.0,3.0
2024-01-04 18:00:00,0.001,0.24533333333333335,0.0,0.0,2.4
2024-01-04 18:15:00,0.001,0.173,0.0,0.0,0.0
2024-01-04 18:30:00,0.001,0.173,0.0,1.6,0.0
2024-01-04 18:45:00,0.001,0.23633333333333334,0.0,1.6,0.0
2024-01-04 19:00:00,0.001,1.9390666666666667,0.0,0.0,0.0
2024-01-04 19:15:00,0.001,2.5964666666666667,0.0,0.0,0.0
2024-01-04 19:30:00,0.001,0.145,0.0,0.0,0.0
2024-01-04 19:45:00,0.001,0.06882783858822096,0.0,0.0,0.0
2024-01-04 20:00:00,0.001,0.0835521973529143,0.0,0.0,0.0
2024-01-04 20:15:00,0.001,0.21021886401958093,0.0,0.0,2.4
2024-01-04 20:30:00,0.001,0.34501886401958093,0.0,0.0,2.8
2024-01-04 20:45:00,0.001,0.43921886401958093,0.0,0.0,0.0
2024-01-04 21:00:00,0.001,0.412134894964729,0.0,0.0,0.0
2024-01-04 21:15:00,0.001,0.3329637423726735,0.0,0.0,0.0
2024-01-04 21:30:00,0.001,0.4327426063922545,0.0,2.2,2.8
2024-01-04 21:45:00,0.001,0.5420759397255878,0.0,1.2,1.0
2024-01-04 22:00:00,0.001,0.4534092730589211,0.0,0.0,0.0
2024-01-04 22:15:00,0.001,0.9781426063922545,0.0,0.0,0.0
2024-01-04 22:30:00,0.001,0.4864092730589212,0.0,0.0,0.0
2024-01-04 22:45:00,0.001,0.825537661666784,0.0,0.0,0.0
2024-01-04 23:00:00,0.001,0.5048570757060068,0.0,0.0,0.0
2024-01-04 23:15:00,0.001,0.6315237423726735,0.0,0.0,0.0
2024-01-04 23:30:00,0.001,0.39885707570600687,0.0,0.0,0.0
2024-01-04 23:45:00,0.001,0.39285707570600686,0.0,0.0,0.0
2024-01-05 00:00:00,0.001,0.4755237423726735,0.0,0.0,2.0
2024-01-05 00:15:00,0.001,0.3118529979660462,0.0,0.0,3.0
